"
date",gwl,rain,rain_lag_7,rain_lag_30,cum_rain_30,gwl_lag_1,gwl_trend_30,month_sin,month_cos
2024-04-13,-15.914999961853027,0,0.0,0.0,0.0,-15.922499895095829,-0.0034999847412109375,0.8660254037844387,-0.4999999999999998
2024-04-14,-15.927500009536745,0,0.0,0.0,0.0,-15.914999961853027,-0.003666655222574929,0.8660254037844387,-0.4999999999999998
2024-04-15,-15.93500018119812,0,0.0,0.0,0.0,-15.927500009536745,-0.003583343823750755,0.8660254037844387,-0.4999999999999998
2024-04-16,-15.93250012397766,0,0.0,0.0,0.0,-15.93500018119812,-0.0035833438237506954,0.8660254037844387,-0.4999999999999998
2024-04-17,-15.930000066757202,0,0.0,0.0,0.0,-15.93250012397766,-0.00366667111714681,0.8660254037844387,-0.4999999999999998
2024-04-18,-15.92400016784668,0,0.0,0.0,0.0,-15.930000066757202,-0.003466666539510103,0.8660254037844387,-0.4999999999999998
2024-04-19,-15.91349992752075,0,0.0,0.0,0.0,-15.92400016784668,-0.002783325513203927,0.8660254037844387,-0.4999999999999998
2024-04-20,-15.934999942779543,0,0.0,0.0,0.0,-15.91349992752075,-0.003666663169860899,0.8660254037844387,-0.4999999999999998
2024-04-21,-15.94000005722046,0,0.0,0.0,0.0,-15.934999942779543,-0.0041666666666667854,0.8660254037844387,-0.4999999999999998
2024-04-22,-15.945000171661377,0,0.0,0.0,0.0,-15.94000005722046,-0.004166666666666726,0.8660254037844387,-0.4999999999999998
2024-04-23,-15.947499990463257,0,0.0,0.0,0.0,-15.945000171661377,-0.003349989255269274,0.8660254037844387,-0.4999999999999998
2024-04-24,-15.954999923706055,0,0.0,0.0,0.0,-15.947499990463257,-0.0035666608810424566,0.8660254037844387,-0.4999999999999998
2024-04-25,-15.960000038146973,0,0.0,0.0,0.0,-15.954999923706055,-0.0037500063578288353,0.8660254037844387,-0.4999999999999998
2024-04-26,-15.962499856948853,0,0.0,0.0,0.0,-15.960000038146973,-0.003499992688497026,0.8660254037844387,-0.4999999999999998
2024-04-27,-15.967499971389772,0,0.0,0.0,0.0,-15.962499856948853,-0.0039166688919067974,0.8660254037844387,-0.4999999999999998
2024-04-28,-15.972500085830688,0,0.0,0.0,0.0,-15.967499971389772,-0.0039166688919066795,0.8660254037844387,-0.4999999999999998
2024-04-29,-15.97000002861023,0,0.0,0.0,0.0,-15.972500085830688,-0.003333346048990826,0.8660254037844387,-0.4999999999999998
2024-04-30,-15.977499723434448,0,0.0,0.0,0.0,-15.97000002861023,-0.003083324432373047,0.8660254037844387,-0.4999999999999998
2024-05-01,-15.962500095367433,0,0.0,0.0,0.0,-15.977499723434448,-0.00300000508626308,0.49999999999999994,-0.8660254037844387
2024-05-02,-15.977499961853027,0,0.0,0.0,0.0,-15.962500095367433,-0.0037500063578286575,0.49999999999999994,-0.8660254037844387
2024-05-03,-15.982499599456787,0,0.0,0.0,0.0,-15.977499961853027,-0.003499984741210997,0.49999999999999994,-0.8660254037844387
2024-05-04,-15.987499952316282,0,0.0,0.0,0.0,-15.982499599456787,-0.0034999926884968485,0.49999999999999994,-0.8660254037844387
2024-05-05,-15.964999675750732,0,0.0,0.0,0.0,-15.987499952316282,-0.0026666641235352745,0.49999999999999994,-0.8660254037844387
2024-05-06,-15.984999895095825,0,0.0,0.0,0.0,-15.964999675750732,-0.0032500028610229492,0.49999999999999994,-0.8660254037844387
2024-05-07,-15.992500066757202,0,0.0,0.0,0.0,-15.984999895095825,-0.0035000085830688477,0.49999999999999994,-0.8660254037844387
2024-05-08,-15.995000123977663,0,0.0,0.0,0.0,-15.992500066757202,-0.0032500028610230086,0.49999999999999994,-0.8660254037844387
2024-05-09,-16.00000023841858,0,0.0,0.0,0.0,-15.995000123977663,-0.0030000050862630206,0.49999999999999994,-0.8660254037844387
2024-05-10,-16.005000352859497,0,0.0,0.0,0.0,-16.00000023841858,-0.002916677792867084,0.49999999999999994,-0.8660254037844387
2024-05-11,-16.03000020980835,0,0.0,0.0,0.0,-16.005000352859497,-0.0035000165303548177,0.49999999999999994,-0.8660254037844387
2024-05-12,-16.01700038909912,0,0.0,0.0,0.0,-16.03000020980835,-0.0031500164667763878,0.49999999999999994,-0.8660254037844387
2024-05-13,-16.015500354766846,0,0.0,0.0,0.0,-16.01700038909912,-0.0033500130971273025,0.49999999999999994,-0.8660254037844387
2024-05-14,-16.02500057220459,0,0.0,0.0,0.0,-16.015500354766846,-0.00325001875559483,0.49999999999999994,-0.8660254037844387
2024-05-15,-16.02600059509277,0,0.0,0.0,0.0,-16.02500057220459,-0.0030333471298217064,0.49999999999999994,-0.8660254037844387
2024-05-16,-16.029000663757326,0,0.0,0.0,0.0,-16.02600059509277,-0.003216684659322233,0.49999999999999994,-0.8660254037844387
2024-05-17,-16.012500286102295,0,0.0,0.0,0.0,-16.029000663757326,-0.0027500073115030925,0.49999999999999994,-0.8660254037844387
2024-05-18,-16.010000228881836,0,0.0,0.0,0.0,-16.012500286102295,-0.0028666687011718634,0.49999999999999994,-0.8660254037844387
2024-05-19,-16.007500171661377,0,0.0,0.0,0.0,-16.010000228881836,-0.0031333414713542377,0.49999999999999994,-0.8660254037844387
2024-05-20,-16.022500038146973,0,0.0,0.0,0.0,-16.007500171661377,-0.0029166698455809956,0.49999999999999994,-0.8660254037844387
2024-05-21,-16.03000020980835,0,0.0,0.0,0.0,-16.022500038146973,-0.0030000050862629617,0.49999999999999994,-0.8660254037844387
2024-05-22,-16.03499984741211,0,0.0,0.0,0.0,-16.03000020980835,-0.0029999891916910808,0.49999999999999994,-0.8660254037844387
2024-05-23,-16.03250026702881,0,0.0,0.0,0.0,-16.03499984741211,-0.0028333425521850585,0.49999999999999994,-0.8660254037844387
2024-05-24,-16.040000438690186,0,0.0,0.0,0.0,-16.03250026702881,-0.0028333504994710284,0.49999999999999994,-0.8660254037844387
2024-05-25,-16.047499656677246,0,0.0,0.0,0.0,-16.040000438690186,-0.0029166539510091147,0.49999999999999994,-0.8660254037844387
2024-05-26,-16.042500019073486,0,0.0,0.0,0.0,-16.047499656677246,-0.0026666720708211264,0.49999999999999994,-0.8660254037844387
2024-05-27,-16.03250026702881,0,0.0,0.0,0.0,-16.042500019073486,-0.0021666765213012103,0.49999999999999994,-0.8660254037844387
2024-05-28,-16.03500032424927,0,0.0,0.0,0.0,-16.03250026702881,-0.0020833412806194216,0.49999999999999994,-0.8660254037844387
2024-05-29,-16.052499771118164,0,0.0,0.0,0.0,-16.03500032424927,-0.002749991416931152,0.49999999999999994,-0.8660254037844387
2024-05-30,-16.082499980926514,0,0.0,0.0,0.0,-16.052499771118164,-0.0035000085830688477,0.49999999999999994,-0.8660254037844387
2024-05-31,-16.08750009536743,0,0.0,0.0,0.0,-16.082499980926514,-0.004166666666666608,0.49999999999999994,-0.8660254037844387
2024-06-01,-16.09500026702881,0,0.0,0.0,0.0,-16.08750009536743,-0.003916676839192708,1.2246467991473532e-16,-1.0
2024-06-02,-16.11000061035156,0,0.0,0.0,0.0,-16.09500026702881,-0.004250033696492394,1.2246467991473532e-16,-1.0
2024-06-03,-16.09500026702881,0,0.0,0.0,0.0,-16.11000061035156,-0.003583343823750873,1.2246467991473532e-16,-1.0
2024-06-04,-16.097500324249268,0,0.0,0.0,0.0,-16.09500026702881,-0.0044166882832845054,1.2246467991473532e-16,-1.0
2024-06-05,-16.107500076293945,0,0.0,0.0,0.0,-16.097500324249268,-0.0040833393732706705,1.2246467991473532e-16,-1.0
2024-06-06,-16.1225004196167,0,0.0,0.0,0.0,-16.107500076293945,-0.004333345095316569,1.2246467991473532e-16,-1.0
2024-06-07,-16.117499828338623,0,0.0,0.0,0.0,-16.1225004196167,-0.004083323478698672,1.2246467991473532e-16,-1.0
2024-06-08,-16.1140007019043,0,0.0,0.0,0.0,-16.117499828338623,-0.003800015449523997,1.2246467991473532e-16,-1.0
2024-06-09,-16.10600004196167,0,0.0,0.0,0.0,-16.1140007019043,-0.003366656303405809,1.2246467991473532e-16,-1.0
2024-06-10,-16.11500024795532,0,0.0,0.0,0.0,-16.10600004196167,-0.00283333460489897,1.2246467991473532e-16,-1.0
2024-06-11,-16.11750030517578,0,0.0,0.0,0.0,-16.11500024795532,-0.003349997202555362,1.2246467991473532e-16,-1.0
2024-06-12,-16.1274995803833,0,0.0,0.0,0.0,-16.11750030517578,-0.003733307520548479,1.2246467991473532e-16,-1.0
2024-06-13,-16.12249994277954,0,0.0,0.0,0.0,-16.1274995803833,-0.003249979019165039,1.2246467991473532e-16,-1.0
2024-06-14,-16.125,0,0.0,0.0,0.0,-16.12249994277954,-0.0032999801635742896,1.2246467991473532e-16,-1.0
2024-06-15,-16.12999963760376,0,0.0,0.0,0.0,-16.125,-0.0033666324615477805,1.2246467991473532e-16,-1.0
2024-06-16,-16.13749933242798,0,0.0,0.0,0.0,-16.12999963760376,-0.004166634877522787,1.2246467991473532e-16,-1.0
2024-06-17,-16.14999961853027,0,0.0,0.0,0.0,-16.13749933242798,-0.004666646321614465,1.2246467991473532e-16,-1.0
2024-06-18,-16.139999866485592,0,0.0,0.0,0.0,-16.14999961853027,-0.004416656494140507,1.2246467991473532e-16,-1.0
2024-06-19,-16.13249969482422,0,0.0,0.0,0.0,-16.139999866485592,-0.00366665522257487,1.2246467991473532e-16,-1.0
2024-06-20,-16.139999866485596,0,0.0,0.0,0.0,-16.13249969482422,-0.00366665522257487,1.2246467991473532e-16,-1.0
2024-06-21,-16.152499675750732,0,0.0,0.0,0.0,-16.139999866485596,-0.0039166609446207685,1.2246467991473532e-16,-1.0
2024-06-22,-16.139999866485596,0,0.0,0.0,0.0,-16.152499675750732,-0.0035833199818929035,1.2246467991473532e-16,-1.0
2024-06-23,-16.142499923706055,0,0.0,0.0,0.0,-16.139999866485596,-0.0034166495005289715,1.2246467991473532e-16,-1.0
2024-06-24,-16.139999866485596,0,0.0,0.0,0.0,-16.142499923706055,-0.003083340326944987,1.2246467991473532e-16,-1.0
2024-06-25,-16.139999389648438,0,0.0,0.0,0.0,-16.139999866485596,-0.003249979019165039,1.2246467991473532e-16,-1.0
2024-06-26,-16.13499927520752,0,0.0,0.0,0.0,-16.139999389648438,-0.003416633605957031,1.2246467991473532e-16,-1.0
2024-06-27,-16.144999504089352,0,0.0,0.0,0.0,-16.13499927520752,-0.003666639328002693,1.2246467991473532e-16,-1.0
2024-06-28,-16.134999752044678,0,0.0,0.0,0.0,-16.144999504089352,-0.0027499993642171225,1.2246467991473532e-16,-1.0
2024-06-29,-16.12750005722046,0,0.0,0.0,0.0,-16.134999752044678,-0.0015000025431315103,1.2246467991473532e-16,-1.0
2024-06-30,-16.1225004196167,0,0.0,0.0,0.0,-16.12750005722046,-0.0011666774749755859,1.2246467991473532e-16,-1.0
2024-07-01,-16.11250066757202,0,0.0,0.0,0.0,-16.1225004196167,-0.000583346684773763,-0.4999999999999997,-0.8660254037844388
2024-07-02,-16.10500049591064,0,0.0,0.0,0.0,-16.11250066757202,0.0001666704813639323,-0.4999999999999997,-0.8660254037844388
2024-07-03,-16.12000036239624,0,0.0,0.0,0.0,-16.10500049591064,-0.0008333365122477214,-0.4999999999999997,-0.8660254037844388
2024-07-04,-16.137499809265137,0,0.0,0.0,0.0,-16.12000036239624,-0.001333316167195638,-0.4999999999999997,-0.8660254037844388
2024-07-05,-16.09999990463257,0,0.0,0.0,0.0,-16.137499809265137,0.0002500057220458984,-0.4999999999999997,-0.8660254037844388
2024-07-06,-16.085000038146973,0,0.0,0.0,0.0,-16.09999990463257,0.001250012715657552,-0.4999999999999997,-0.8660254037844388
2024-07-07,-16.102499961853027,0,0.0,0.0,0.0,-16.085000038146973,0.0004999955495198567,-0.4999999999999997,-0.8660254037844388
2024-07-08,-16.115000247955322,0,0.0,0.0,0.0,-16.102499961853027,-3.33182017007753e-05,-0.4999999999999997,-0.8660254037844388
2024-07-09,-16.110000133514404,0,0.0,0.0,0.0,-16.115000247955322,-0.00013333638509109845,-0.4999999999999997,-0.8660254037844388
2024-07-10,-16.100000381469727,0,0.0,0.0,0.0,-16.110000133514404,0.0004999955495197383,-0.4999999999999997,-0.8660254037844388
2024-07-11,-16.075000286102295,0,0.0,0.0,0.0,-16.100000381469727,0.0014166673024495443,-0.4999999999999997,-0.8660254037844388
2024-07-12,-16.059999465942383,0,0.0,0.0,0.0,-16.075000286102295,0.002250003814697266,-0.4999999999999997,-0.8660254037844388
2024-07-13,-16.062499523162842,0,0.0,0.0,0.0,-16.059999465942383,0.002000013987223307,-0.4999999999999997,-0.8660254037844388
2024-07-14,-16.049999713897705,0,0.0,0.0,0.0,-16.062499523162842,0.002500009536743164,-0.4999999999999997,-0.8660254037844388
2024-07-15,-16.0529993057251,0,0.0,0.0,0.0,-16.049999713897705,0.0025666777292887135,-0.4999999999999997,-0.8660254037844388
2024-07-16,-16.046999645233154,0,0.0,0.0,0.0,-16.0529993057251,0.0030166562398274976,-0.4999999999999997,-0.8660254037844388
2024-07-17,-16.03749990463257,0,0.0,0.0,0.0,-16.046999645233154,0.0037499904632567176,-0.4999999999999997,-0.8660254037844388
2024-07-18,-16.027500629425045,0,0.0,0.0,0.0,-16.03749990463257,0.0037499745686848957,-0.4999999999999997,-0.8660254037844388
2024-07-19,-16.0125002861023,0,0.0,0.0,0.0,-16.027500629425045,0.003999980290730676,-0.4999999999999997,-0.8660254037844388
2024-07-20,-16.019999980926514,0,0.0,0.0,0.0,-16.0125002861023,0.0039999961853027345,-0.4999999999999997,-0.8660254037844388
2024-07-21,-16.010000467300415,0,0.0,0.0,0.0,-16.019999980926514,0.004749973615010579,-0.4999999999999997,-0.8660254037844388
2024-07-22,-16.007500410079956,0,0.0,0.0,0.0,-16.010000467300415,0.004416648546854655,-0.4999999999999997,-0.8660254037844388
2024-07-23,-16.002500295639038,0,0.0,0.0,0.0,-16.007500410079956,0.004666654268900553,-0.4999999999999997,-0.8660254037844388
2024-07-24,-15.980000019073486,0,0.0,0.0,0.0,-16.002500295639038,0.005333328247070312,-0.4999999999999997,-0.8660254037844388
2024-07-25,-15.96999979019165,0,0.0,0.0,0.0,-15.980000019073486,0.005666653315226237,-0.4999999999999997,-0.8660254037844388
2024-07-26,-15.97000002861023,0,0.0,0.0,0.0,-15.96999979019165,0.005499974886576334,-0.4999999999999997,-0.8660254037844388
2024-07-27,-15.979999780654907,0,0.0,0.0,0.0,-15.97000002861023,0.005499990781148156,-0.4999999999999997,-0.8660254037844388
2024-07-28,-15.967499732971193,0,0.0,0.0,0.0,-15.979999780654907,0.005583333969116152,-0.4999999999999997,-0.8660254037844388
